,subj_idx,group_idx,turn_type,task_type,snr_type,trial_num,step_att,response,rt,step_unatnd
2702,55,Larynx,Sham,Cons,Clear,51,3,1,0.5126088999677451,1
2703,55,Larynx,Sham,Cons,Clear,52,4,1,0.5100682999473071,1
2704,55,Larynx,Sham,Cons,Clear,53,4,1,0.57039539993275,1
2705,55,Larynx,Sham,Cons,Clear,54,5,1,0.5973072999622671,1
2706,55,Larynx,Sham,Cons,Clear,55,5,1,0.543352500069886,1
2707,55,Larynx,Sham,Cons,Clear,56,3,1,1.17996950005181,1
2708,55,Larynx,Sham,Cons,Clear,57,4,1,0.667081900057383,1
2709,55,Larynx,Sham,Cons,Clear,58,3,1,0.553447399986908,1
2710,55,Larynx,Sham,Cons,Clear,59,2,0,0.563202399993315,1
2711,55,Larynx,Sham,Cons,Clear,60,2,0,0.6657547999639061,1
2712,55,Larynx,Sham,Cons,Clear,61,3,1,0.5075607999460771,1
2713,55,Larynx,Sham,Cons,Clear,62,4,1,0.530659900046885,1
2714,55,Larynx,Sham,Cons,Clear,63,3,1,0.875839100102894,1
2715,55,Larynx,Sham,Cons,Clear,64,4,1,0.598167099989951,1
2716,55,Larynx,Sham,Cons,Clear,65,2,0,1.03669149999041,1
2717,55,Larynx,Sham,Cons,Clear,66,3,0,1.1199778000591298,1
2718,55,Larynx,Sham,Cons,Clear,67,3,1,1.98254430002999,1
2719,55,Larynx,Sham,Cons,Clear,68,5,1,0.583603100036271,1
2720,55,Larynx,Sham,Cons,Clear,69,4,1,0.612070000031963,1
2721,55,Larynx,Sham,Cons,Clear,70,5,1,0.518571099964902,1
2722,55,Larynx,Sham,Cons,Clear,71,2,0,0.589270600001328,1
2723,55,Larynx,Sham,Cons,Clear,72,4,1,0.447820200002752,1
2724,55,Larynx,Sham,Cons,Clear,73,2,0,0.8609258999349549,1
2725,55,Larynx,Sham,Cons,Clear,74,4,1,0.75710839999374,1
2726,55,Larynx,Sham,Cons,Clear,75,1,0,0.587426299927756,1
2727,55,Larynx,Sham,Cons,Clear,76,3,1,0.6245000999188051,1
2728,55,Larynx,Sham,Cons,Clear,77,1,0,0.5144118999596691,1
